timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1614679018319,668,load root,200,OK,Csae 1 1-6,text,true,,2433,357,30,30,https://192.168.78.11/dcim/,627,0,578
1614679018319,627,load root-0,301,Moved Permanently,Csae 1 1-6,text,true,,458,116,30,30,https://192.168.78.11/,627,0,578
1614679018946,17,load root-1,301,Moved Permanently,Csae 1 1-6,text,true,,459,120,30,30,https://192.168.78.11/dcim,17,0,0
1614679018963,24,load root-2,200,OK,Csae 1 1-6,text,true,,1516,121,30,30,https://192.168.78.11/dcim/,24,0,0
1614679018517,472,load root,200,OK,Csae 1 1-8,text,true,,2433,357,30,30,https://192.168.78.11/dcim/,446,0,433
1614679018517,446,load root-0,301,Moved Permanently,Csae 1 1-8,text,true,,458,116,30,30,https://192.168.78.11/,446,0,433
1614679018963,23,load root-1,301,Moved Permanently,Csae 1 1-8,text,true,,459,120,30,30,https://192.168.78.11/dcim,23,0,0
1614679018986,3,load root-2,200,OK,Csae 1 1-8,text,true,,1516,121,30,30,https://192.168.78.11/dcim/,3,0,0
1614679018990,4,runtime-es2015.js,200,OK,Csae 1 1-8,text,true,,9722,138,30,30,https://192.168.78.11/dcim/runtime-es2015.js,4,0,0
1614679018319,688,load root,200,OK,Csae 1 1-25,text,true,,2433,357,30,30,https://192.168.78.11/dcim/,674,0,663
1614679018319,674,load root-0,301,Moved Permanently,Csae 1 1-25,text,true,,458,116,30,30,https://192.168.78.11/,674,0,663
1614679018993,9,load root-1,301,Moved Permanently,Csae 1 1-25,text,true,,459,120,30,30,https://192.168.78.11/dcim,9,0,0
1614679019002,5,load root-2,200,OK,Csae 1 1-25,text,true,,1516,121,30,30,https://192.168.78.11/dcim/,5,0,0
1614679018317,690,load root,200,OK,Csae 1 1-7,text,true,,2433,357,30,30,https://192.168.78.11/dcim/,670,0,656
1614679018317,670,load root-0,301,Moved Permanently,Csae 1 1-7,text,true,,458,116,30,30,https://192.168.78.11/,670,0,656
1614679018987,8,load root-1,301,Moved Permanently,Csae 1 1-7,text,true,,459,120,30,30,https://192.168.78.11/dcim,8,0,0
1614679018995,12,load root-2,200,OK,Csae 1 1-7,text,true,,1516,121,30,30,https://192.168.78.11/dcim/,12,0,0
1614679018988,23,runtime-es2015.js,200,OK,Csae 1 1-6,text,true,,9722,138,30,30,https://192.168.78.11/dcim/runtime-es2015.js,23,0,0
1614679018655,357,load root,200,OK,Csae 1 1-2,text,true,,2433,357,30,30,https://192.168.78.11/dcim/,342,0,321
1614679018655,342,load root-0,301,Moved Permanently,Csae 1 1-2,text,true,,458,116,30,30,https://192.168.78.11/,342,0,321
1614679018997,7,load root-1,301,Moved Permanently,Csae 1 1-2,text,true,,459,120,30,30,https://192.168.78.11/dcim,7,0,0
1614679019004,8,load root-2,200,OK,Csae 1 1-2,text,true,,1516,121,30,30,https://192.168.78.11/dcim/,8,0,0
1614679018362,651,load root,200,OK,Csae 1 1-26,text,true,,2433,357,30,30,https://192.168.78.11/dcim/,628,0,625
1614679018362,628,load root-0,301,Moved Permanently,Csae 1 1-26,text,true,,458,116,30,30,https://192.168.78.11/,628,0,625
1614679018990,14,load root-1,301,Moved Permanently,Csae 1 1-26,text,true,,459,120,30,30,https://192.168.78.11/dcim,14,0,0
1614679019004,9,load root-2,200,OK,Csae 1 1-26,text,true,,1516,121,30,30,https://192.168.78.11/dcim/,9,0,0
1614679018432,588,load root,200,OK,Csae 1 1-9,text,true,,2433,357,30,30,https://192.168.78.11/dcim/,574,0,571
1614679018432,574,load root-0,301,Moved Permanently,Csae 1 1-9,text,true,,458,116,30,30,https://192.168.78.11/,574,0,571
1614679019006,7,load root-1,301,Moved Permanently,Csae 1 1-9,text,true,,459,120,30,30,https://192.168.78.11/dcim,7,0,0
1614679019013,7,load root-2,200,OK,Csae 1 1-9,text,true,,1516,121,30,30,https://192.168.78.11/dcim/,7,0,0
1614679018511,509,load root,200,OK,Csae 1 1-11,text,true,,2433,357,30,30,https://192.168.78.11/dcim/,480,0,458
1614679018511,480,load root-0,301,Moved Permanently,Csae 1 1-11,text,true,,458,116,30,30,https://192.168.78.11/,480,0,458
1614679018992,23,load root-1,301,Moved Permanently,Csae 1 1-11,text,true,,459,120,30,30,https://192.168.78.11/dcim,23,0,0
1614679019015,5,load root-2,200,OK,Csae 1 1-11,text,true,,1516,121,30,30,https://192.168.78.11/dcim/,5,0,0
1614679018363,659,load root,200,OK,Csae 1 1-23,text,true,,2433,357,30,30,https://192.168.78.11/dcim/,650,0,633
1614679018363,650,load root-0,301,Moved Permanently,Csae 1 1-23,text,true,,458,116,30,30,https://192.168.78.11/,650,0,633
1614679019013,1,load root-1,301,Moved Permanently,Csae 1 1-23,text,true,,459,120,30,30,https://192.168.78.11/dcim,1,0,0
1614679019015,7,load root-2,200,OK,Csae 1 1-23,text,true,,1516,121,30,30,https://192.168.78.11/dcim/,7,0,0
1614679018309,717,load root,200,OK,Csae 1 1-4,text,true,,2433,357,30,30,https://192.168.78.11/dcim/,693,0,689
1614679018309,693,load root-0,301,Moved Permanently,Csae 1 1-4,text,true,,458,116,30,30,https://192.168.78.11/,693,0,689
1614679019002,12,load root-1,301,Moved Permanently,Csae 1 1-4,text,true,,459,120,30,30,https://192.168.78.11/dcim,11,0,0
1614679019014,12,load root-2,200,OK,Csae 1 1-4,text,true,,1516,121,30,30,https://192.168.78.11/dcim/,12,0,0
1614679018432,595,load root,200,OK,Csae 1 1-28,text,true,,2433,357,30,30,https://192.168.78.11/dcim/,576,0,575
1614679018432,576,load root-0,301,Moved Permanently,Csae 1 1-28,text,true,,458,116,30,30,https://192.168.78.11/,576,0,575
1614679019009,4,load root-1,301,Moved Permanently,Csae 1 1-28,text,true,,459,120,30,30,https://192.168.78.11/dcim,4,0,0
1614679019014,13,load root-2,200,OK,Csae 1 1-28,text,true,,1516,121,30,30,https://192.168.78.11/dcim/,13,0,0
1614679018318,710,load root,200,OK,Csae 1 1-30,text,true,,2433,357,30,30,https://192.168.78.11/dcim/,694,0,636
1614679018318,694,load root-0,301,Moved Permanently,Csae 1 1-30,text,true,,458,116,30,30,https://192.168.78.11/,694,0,636
1614679019012,7,load root-1,301,Moved Permanently,Csae 1 1-30,text,true,,459,120,30,30,https://192.168.78.11/dcim,7,0,0
1614679019019,9,load root-2,200,OK,Csae 1 1-30,text,true,,1516,121,30,30,https://192.168.78.11/dcim/,9,0,0
1614679018578,456,load root,200,OK,Csae 1 1-13,text,true,,2433,357,30,30,https://192.168.78.11/dcim/,428,0,425
1614679018578,428,load root-0,301,Moved Permanently,Csae 1 1-13,text,true,,458,116,30,30,https://192.168.78.11/,428,0,425
1614679019006,9,load root-1,301,Moved Permanently,Csae 1 1-13,text,true,,459,120,30,30,https://192.168.78.11/dcim,9,0,0
1614679019016,18,load root-2,200,OK,Csae 1 1-13,text,true,,1516,121,30,30,https://192.168.78.11/dcim/,18,0,0
1614679018411,625,load root,200,OK,Csae 1 1-15,text,true,,2433,357,30,30,https://192.168.78.11/dcim/,599,0,597
1614679018411,599,load root-0,301,Moved Permanently,Csae 1 1-15,text,true,,458,116,30,30,https://192.168.78.11/,599,0,597
1614679019010,13,load root-1,301,Moved Permanently,Csae 1 1-15,text,true,,459,120,30,30,https://192.168.78.11/dcim,13,0,0
1614679019023,13,load root-2,200,OK,Csae 1 1-15,text,true,,1516,121,30,30,https://192.168.78.11/dcim/,13,0,0
1614679018316,720,load root,200,OK,Csae 1 1-24,text,true,,2433,357,30,30,https://192.168.78.11/dcim/,697,0,695
1614679018316,697,load root-0,301,Moved Permanently,Csae 1 1-24,text,true,,458,116,30,30,https://192.168.78.11/,697,0,695
1614679019013,12,load root-1,301,Moved Permanently,Csae 1 1-24,text,true,,459,120,30,30,https://192.168.78.11/dcim,12,0,0
1614679019026,10,load root-2,200,OK,Csae 1 1-24,text,true,,1516,121,30,30,https://192.168.78.11/dcim/,10,0,0
1614679018317,720,load root,200,OK,Csae 1 1-20,text,true,,2433,357,30,30,https://192.168.78.11/dcim/,682,0,679
1614679018317,682,load root-0,301,Moved Permanently,Csae 1 1-20,text,true,,458,116,30,30,https://192.168.78.11/,682,0,679
1614679019000,25,load root-1,301,Moved Permanently,Csae 1 1-20,text,true,,459,120,30,30,https://192.168.78.11/dcim,25,0,0
1614679019025,12,load root-2,200,OK,Csae 1 1-20,text,true,,1516,121,30,30,https://192.168.78.11/dcim/,12,0,0
1614679018651,387,load root,200,OK,Csae 1 1-5,text,true,,2433,357,30,30,https://192.168.78.11/dcim/,354,0,351
1614679018651,354,load root-0,301,Moved Permanently,Csae 1 1-5,text,true,,458,116,30,30,https://192.168.78.11/,354,0,351
1614679019005,19,load root-1,301,Moved Permanently,Csae 1 1-5,text,true,,459,120,30,30,https://192.168.78.11/dcim,19,0,0
1614679019024,14,load root-2,200,OK,Csae 1 1-5,text,true,,1516,121,30,30,https://192.168.78.11/dcim/,14,0,0
1614679018317,722,load root,200,OK,Csae 1 1-12,text,true,,2433,357,30,30,https://192.168.78.11/dcim/,698,0,696
1614679018317,698,load root-0,301,Moved Permanently,Csae 1 1-12,text,true,,458,116,30,30,https://192.168.78.11/,698,0,696
1614679019015,16,load root-1,301,Moved Permanently,Csae 1 1-12,text,true,,459,120,30,30,https://192.168.78.11/dcim,16,0,0
1614679019032,7,load root-2,200,OK,Csae 1 1-12,text,true,,1516,121,30,30,https://192.168.78.11/dcim/,7,0,0
1614679018334,708,load root,200,OK,Csae 1 1-19,text,true,,2433,357,30,30,https://192.168.78.11/dcim/,682,0,680
1614679018334,682,load root-0,301,Moved Permanently,Csae 1 1-19,text,true,,458,116,30,30,https://192.168.78.11/,682,0,680
1614679019016,8,load root-1,301,Moved Permanently,Csae 1 1-19,text,true,,459,120,30,30,https://192.168.78.11/dcim,8,0,0
1614679019024,18,load root-2,200,OK,Csae 1 1-19,text,true,,1516,121,30,30,https://192.168.78.11/dcim/,18,0,0
1614679018408,634,load root,200,OK,Csae 1 1-21,text,true,,2433,357,30,30,https://192.168.78.11/dcim/,594,0,578
1614679018408,594,load root-0,301,Moved Permanently,Csae 1 1-21,text,true,,458,116,30,30,https://192.168.78.11/,594,0,578
1614679019002,16,load root-1,301,Moved Permanently,Csae 1 1-21,text,true,,459,120,30,30,https://192.168.78.11/dcim,16,0,0
1614679019018,24,load root-2,200,OK,Csae 1 1-21,text,true,,1516,121,30,30,https://192.168.78.11/dcim/,24,0,0
1614679018317,726,load root,200,OK,Csae 1 1-29,text,true,,2433,357,30,30,https://192.168.78.11/dcim/,683,0,679
1614679018317,683,load root-0,301,Moved Permanently,Csae 1 1-29,text,true,,458,116,30,30,https://192.168.78.11/,683,0,679
1614679019001,25,load root-1,301,Moved Permanently,Csae 1 1-29,text,true,,459,120,30,30,https://192.168.78.11/dcim,25,0,0
1614679019027,16,load root-2,200,OK,Csae 1 1-29,text,true,,1516,121,30,30,https://192.168.78.11/dcim/,16,0,0
1614679018320,724,load root,200,OK,Csae 1 1-10,text,true,,2433,357,30,30,https://192.168.78.11/dcim/,692,0,689
1614679018320,692,load root-0,301,Moved Permanently,Csae 1 1-10,text,true,,458,116,30,30,https://192.168.78.11/,692,0,689
1614679019012,18,load root-1,301,Moved Permanently,Csae 1 1-10,text,true,,459,120,30,30,https://192.168.78.11/dcim,18,0,0
1614679019030,14,load root-2,200,OK,Csae 1 1-10,text,true,,1516,121,30,30,https://192.168.78.11/dcim/,14,0,0
1614679018405,645,load root,200,OK,Csae 1 1-17,text,true,,2433,357,30,30,https://192.168.78.11/dcim/,607,0,604
1614679018405,607,load root-0,301,Moved Permanently,Csae 1 1-17,text,true,,458,116,30,30,https://192.168.78.11/,607,0,604
1614679019012,28,load root-1,301,Moved Permanently,Csae 1 1-17,text,true,,459,120,30,30,https://192.168.78.11/dcim,28,0,0
1614679019040,10,load root-2,200,OK,Csae 1 1-17,text,true,,1516,121,30,30,https://192.168.78.11/dcim/,10,0,0
1614679018429,624,load root,200,OK,Csae 1 1-3,text,true,,2433,357,30,30,https://192.168.78.11/dcim/,594,0,580
1614679018429,594,load root-0,301,Moved Permanently,Csae 1 1-3,text,true,,458,116,30,30,https://192.168.78.11/,594,0,580
1614679019023,5,load root-1,301,Moved Permanently,Csae 1 1-3,text,true,,459,120,30,30,https://192.168.78.11/dcim,5,0,0
1614679019028,25,load root-2,200,OK,Csae 1 1-3,text,true,,1516,121,30,30,https://192.168.78.11/dcim/,25,0,0
1614679018383,672,load root,200,OK,Csae 1 1-27,text,true,,2433,357,30,30,https://192.168.78.11/dcim/,630,0,628
1614679018383,630,load root-0,301,Moved Permanently,Csae 1 1-27,text,true,,458,116,30,30,https://192.168.78.11/,630,0,628
1614679019013,33,load root-1,301,Moved Permanently,Csae 1 1-27,text,true,,459,120,30,30,https://192.168.78.11/dcim,33,0,0
1614679019046,9,load root-2,200,OK,Csae 1 1-27,text,true,,1516,121,30,30,https://192.168.78.11/dcim/,9,0,0
1614679018315,745,load root,200,OK,Csae 1 1-18,text,true,,2433,357,30,30,https://192.168.78.11/dcim/,703,0,700
1614679018315,703,load root-0,301,Moved Permanently,Csae 1 1-18,text,true,,458,116,30,30,https://192.168.78.11/,703,0,700
1614679019038,10,load root-1,301,Moved Permanently,Csae 1 1-18,text,true,,459,120,30,30,https://192.168.78.11/dcim,10,0,0
1614679019048,12,load root-2,200,OK,Csae 1 1-18,text,true,,1516,121,30,30,https://192.168.78.11/dcim/,12,0,0
1614679018489,577,load root,200,OK,Csae 1 1-16,text,true,,2433,357,30,30,https://192.168.78.11/dcim/,532,0,508
1614679018489,532,load root-0,301,Moved Permanently,Csae 1 1-16,text,true,,458,116,30,30,https://192.168.78.11/,532,0,508
1614679019021,33,load root-1,301,Moved Permanently,Csae 1 1-16,text,true,,459,120,30,30,https://192.168.78.11/dcim,33,0,0
1614679019055,11,load root-2,200,OK,Csae 1 1-16,text,true,,1516,121,30,30,https://192.168.78.11/dcim/,11,0,0
1614679019044,40,runtime-es2015.js,200,OK,Csae 1 1-29,text,true,,9722,138,30,30,https://192.168.78.11/dcim/runtime-es2015.js,40,0,0
1614679019054,30,runtime-es2015.js,200,OK,Csae 1 1-3,text,true,,9722,138,30,30,https://192.168.78.11/dcim/runtime-es2015.js,30,0,0
1614679019021,74,runtime-es2015.js,200,OK,Csae 1 1-11,text,true,,9722,138,30,30,https://192.168.78.11/dcim/runtime-es2015.js,74,0,0
1614679019024,81,runtime-es2015.js,200,OK,Csae 1 1-26,text,true,,9722,138,30,30,https://192.168.78.11/dcim/runtime-es2015.js,81,0,0
1614679019013,106,runtime-es2015.js,200,OK,Csae 1 1-2,text,true,,9722,138,30,30,https://192.168.78.11/dcim/runtime-es2015.js,106,0,0
1614679019021,115,runtime-es2015.js,200,OK,Csae 1 1-9,text,true,,9722,138,30,30,https://192.168.78.11/dcim/runtime-es2015.js,115,0,0
1614679018356,782,load root,200,OK,Csae 1 1-14,text,true,,2433,357,30,30,https://192.168.78.11/dcim/,675,0,638
1614679018356,675,load root-0,301,Moved Permanently,Csae 1 1-14,text,true,,458,116,30,30,https://192.168.78.11/,675,0,638
1614679019031,101,load root-1,301,Moved Permanently,Csae 1 1-14,text,true,,459,120,30,30,https://192.168.78.11/dcim,101,0,0
1614679019132,6,load root-2,200,OK,Csae 1 1-14,text,true,,1516,121,30,30,https://192.168.78.11/dcim/,6,0,0
1614679019029,122,runtime-es2015.js,200,OK,Csae 1 1-30,text,true,,9722,138,30,30,https://192.168.78.11/dcim/runtime-es2015.js,122,0,0
1614679019027,125,runtime-es2015.js,200,OK,Csae 1 1-4,text,true,,9722,138,30,30,https://192.168.78.11/dcim/runtime-es2015.js,125,0,0
1614679019008,151,runtime-es2015.js,200,OK,Csae 1 1-25,text,true,,9722,138,30,30,https://192.168.78.11/dcim/runtime-es2015.js,151,0,0
1614679019086,21,runtime-es2015.js,200,OK,Csae 1 1-16,text,true,,9722,138,30,30,https://192.168.78.11/dcim/runtime-es2015.js,21,0,0
1614679019036,126,runtime-es2015.js,200,OK,Csae 1 1-15,text,true,,9722,138,30,30,https://192.168.78.11/dcim/runtime-es2015.js,126,0,0
1614679019008,154,runtime-es2015.js,200,OK,Csae 1 1-7,text,true,,9722,138,30,30,https://192.168.78.11/dcim/runtime-es2015.js,154,0,0
1614679019038,129,runtime-es2015.js,200,OK,Csae 1 1-20,text,true,,9722,138,30,30,https://192.168.78.11/dcim/runtime-es2015.js,129,0,0
1614679019051,121,runtime-es2015.js,200,OK,Csae 1 1-17,text,true,,9722,138,30,30,https://192.168.78.11/dcim/runtime-es2015.js,121,0,0
1614679019056,123,runtime-es2015.js,200,OK,Csae 1 1-27,text,true,,9722,138,30,30,https://192.168.78.11/dcim/runtime-es2015.js,123,0,0
1614679019037,155,runtime-es2015.js,200,OK,Csae 1 1-24,text,true,,9722,138,30,30,https://192.168.78.11/dcim/runtime-es2015.js,155,0,0
1614679019038,162,runtime-es2015.js,200,OK,Csae 1 1-5,text,true,,9722,138,30,30,https://192.168.78.11/dcim/runtime-es2015.js,162,0,0
1614679019040,160,runtime-es2015.js,200,OK,Csae 1 1-12,text,true,,9722,138,30,30,https://192.168.78.11/dcim/runtime-es2015.js,160,0,0
1614679019060,142,runtime-es2015.js,200,OK,Csae 1 1-18,text,true,,9722,138,30,30,https://192.168.78.11/dcim/runtime-es2015.js,142,0,0
1614679019042,113,runtime-es2015.js,200,OK,Csae 1 1-19,text,true,,9722,138,30,30,https://192.168.78.11/dcim/runtime-es2015.js,113,0,0
1614679019045,172,runtime-es2015.js,200,OK,Csae 1 1-10,text,true,,9722,138,30,30,https://192.168.78.11/dcim/runtime-es2015.js,172,0,0
1614679019024,195,runtime-es2015.js,200,OK,Csae 1 1-23,text,true,,9722,138,30,30,https://192.168.78.11/dcim/runtime-es2015.js,195,0,0
1614679019028,197,runtime-es2015.js,200,OK,Csae 1 1-28,text,true,,9722,138,30,30,https://192.168.78.11/dcim/runtime-es2015.js,197,0,0
1614679019035,192,runtime-es2015.js,200,OK,Csae 1 1-13,text,true,,9722,138,30,30,https://192.168.78.11/dcim/runtime-es2015.js,192,0,0
1614679019139,95,runtime-es2015.js,200,OK,Csae 1 1-14,text,true,,9722,138,30,30,https://192.168.78.11/dcim/runtime-es2015.js,95,0,0
1614679019043,198,runtime-es2015.js,200,OK,Csae 1 1-21,text,true,,9722,138,30,30,https://192.168.78.11/dcim/runtime-es2015.js,198,0,0
1614679019085,446,polyfills-es2015.js,200,OK,Csae 1 1-29,text,true,,751643,140,30,30,https://192.168.78.11/dcim/polyfills-es2015.js,71,0,0
1614679019180,352,polyfills-es2015.js,200,OK,Csae 1 1-27,text,true,,751643,140,30,30,https://192.168.78.11/dcim/polyfills-es2015.js,163,0,0
1614679019193,345,polyfills-es2015.js,200,OK,Csae 1 1-24,text,true,,751643,140,30,30,https://192.168.78.11/dcim/polyfills-es2015.js,118,0,0
1614679019202,354,polyfills-es2015.js,200,OK,Csae 1 1-16,text,true,,751643,140,30,30,https://192.168.78.11/dcim/polyfills-es2015.js,109,0,0
1614679018965,593,polyfills-es2015.js,200,OK,Csae 1 1-1,text,true,,751643,140,30,30,https://192.168.78.11/dcim/polyfills-es2015.js,165,0,0
1614679019203,352,polyfills-es2015.js,200,OK,Csae 1 1-18,text,true,,751643,140,30,30,https://192.168.78.11/dcim/polyfills-es2015.js,107,0,0
1614679019012,547,polyfills-es2015.js,200,OK,Csae 1 1-6,text,true,,751643,140,30,30,https://192.168.78.11/dcim/polyfills-es2015.js,181,0,0
1614679019203,357,polyfills-es2015.js,200,OK,Csae 1 1-25,text,true,,751643,140,30,30,https://192.168.78.11/dcim/polyfills-es2015.js,160,0,0
1614679019220,341,polyfills-es2015.js,200,OK,Csae 1 1-23,text,true,,751643,140,30,30,https://192.168.78.11/dcim/polyfills-es2015.js,91,0,0
1614679019106,457,polyfills-es2015.js,200,OK,Csae 1 1-26,text,true,,751643,140,30,30,https://192.168.78.11/dcim/polyfills-es2015.js,183,0,0
1614679019203,360,polyfills-es2015.js,200,OK,Csae 1 1-4,text,true,,751643,140,30,30,https://192.168.78.11/dcim/polyfills-es2015.js,136,0,0
1614679019217,348,polyfills-es2015.js,200,OK,Csae 1 1-10,text,true,,751643,140,30,30,https://192.168.78.11/dcim/polyfills-es2015.js,102,0,0
1614679019096,469,polyfills-es2015.js,200,OK,Csae 1 1-11,text,true,,751643,140,30,30,https://192.168.78.11/dcim/polyfills-es2015.js,127,0,0
1614679019201,365,polyfills-es2015.js,200,OK,Csae 1 1-5,text,true,,751643,140,30,30,https://192.168.78.11/dcim/polyfills-es2015.js,122,0,0
1614679019187,379,polyfills-es2015.js,200,OK,Csae 1 1-17,text,true,,751643,140,30,30,https://192.168.78.11/dcim/polyfills-es2015.js,168,0,0
1614679019228,343,polyfills-es2015.js,200,OK,Csae 1 1-13,text,true,,751643,140,30,30,https://192.168.78.11/dcim/polyfills-es2015.js,76,0,0
1614679019202,370,polyfills-es2015.js,200,OK,Csae 1 1-15,text,true,,751643,140,30,30,https://192.168.78.11/dcim/polyfills-es2015.js,100,0,0
1614679019225,347,polyfills-es2015.js,200,OK,Csae 1 1-28,text,true,,751643,140,30,30,https://192.168.78.11/dcim/polyfills-es2015.js,130,0,0
1614679018957,617,polyfills-es2015.js,200,OK,Csae 1 1-22,text,true,,751643,140,30,30,https://192.168.78.11/dcim/polyfills-es2015.js,32,0,0
1614679019204,371,polyfills-es2015.js,200,OK,Csae 1 1-19,text,true,,751643,140,30,30,https://192.168.78.11/dcim/polyfills-es2015.js,103,0,0
1614679019191,396,polyfills-es2015.js,200,OK,Csae 1 1-20,text,true,,751643,140,30,30,https://192.168.78.11/dcim/polyfills-es2015.js,111,0,0
1614679019085,508,polyfills-es2015.js,200,OK,Csae 1 1-3,text,true,,751643,140,30,30,https://192.168.78.11/dcim/polyfills-es2015.js,164,0,0
1614679019242,352,polyfills-es2015.js,200,OK,Csae 1 1-21,text,true,,751643,140,30,30,https://192.168.78.11/dcim/polyfills-es2015.js,113,0,0
1614679019152,442,polyfills-es2015.js,200,OK,Csae 1 1-30,text,true,,751643,140,30,30,https://192.168.78.11/dcim/polyfills-es2015.js,171,0,0
1614679019201,401,polyfills-es2015.js,200,OK,Csae 1 1-12,text,true,,751643,140,30,30,https://192.168.78.11/dcim/polyfills-es2015.js,126,0,0
1614679018995,607,polyfills-es2015.js,200,OK,Csae 1 1-8,text,true,,751643,140,30,30,https://192.168.78.11/dcim/polyfills-es2015.js,185,0,0
1614679019120,483,polyfills-es2015.js,200,OK,Csae 1 1-2,text,true,,751643,140,30,30,https://192.168.78.11/dcim/polyfills-es2015.js,115,0,0
1614679019199,402,polyfills-es2015.js,200,OK,Csae 1 1-7,text,true,,751643,140,30,30,https://192.168.78.11/dcim/polyfills-es2015.js,108,0,0
1614679019137,475,polyfills-es2015.js,200,OK,Csae 1 1-9,text,true,,751643,140,30,30,https://192.168.78.11/dcim/polyfills-es2015.js,218,0,0
1614679019234,379,polyfills-es2015.js,200,OK,Csae 1 1-14,text,true,,751643,140,30,30,https://192.168.78.11/dcim/polyfills-es2015.js,68,0,0
